                           TxHash                                 TxIx        Amount
939d06bd28cd10cc014fb9b12795b51d6ed10bf20930dca284832adbeb202dcf     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
93b3b0393b21ff0ed367eb5be03ff9fd6908ca86d0acf85ad25687e8000abbf3     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
93c0c057ee2e0d561a1bd48c7b73b03af3c8573e8f956d15ab99c42c6a377ba3     0        5301300 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
93c54bfd230a2537ba4e9d316ae5902229680ff60334d5f0ba1ca70093d5f2fe     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
93c9d93790212f8d1f1b75976b40d11fb0faf4d470bc69164050970ffd11281d     0        7684730 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
93cd00e1f30804913a491d646d85cbbbea0867f1063b53ec3b47424b3a5c7d58     0        41393240 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
93da22d668a95354ab59f3ff021de6e8dc768672d41ffd5cd73f649ada7d8f1f     0        3754010 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
93ecbf5ff08e9204049d08b36b985fda0a0a9955f4dc1bcf7686eae079d8b920     0        6684810 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
93ecbf5ff08e9204049d08b36b985fda0a0a9955f4dc1bcf7686eae079d8b920     1        7344240 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
93ecbf5ff08e9204049d08b36b985fda0a0a9955f4dc1bcf7686eae079d8b920     2        28101200 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
93ecbf5ff08e9204049d08b36b985fda0a0a9955f4dc1bcf7686eae079d8b920     3        13641150 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
93fa0a0d37bc3daa61f0d2314ec37df97909e1b6fea4bb70b0e7ac60a6049033     0        9115650 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
942959c7b1650df9c80b7c7cd34d8f04e916c411986c652c9d7a7a8439b729bc     0        4827200 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
943a86ccbe3a94f7a91877f40cd4b4eee12f3582849e4024ef53fdb42e1d0f15     0        8783780 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
944eabeb470b921491e10df6019092b73126d69e6eb0507717fde5187f4a0f10     0        8783780 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9486bbf257ef8f0146f28b609ca06483947b9c22dfc94a41ee1037495e918658     0        9244950 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
949ab2f87f3affc62124584635605020a253b049b838215711edee5b91d24600     0        4827200 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
949fea259be0dec019c2f010aa53cf38f64c928d0cc0c2f356d798467d8407a2     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
94dbbda9a5f0a963f0382d7556bd07be7e58cb5ad43bfdf694b962ab634cbf9f     0        23269690 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
94e731ce5c53192fdb0b53e447a35adccf907f7c76d62d715f2fd3e583fb5e49     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
94fa84427ec64d509b9503fffa4494e12030ffc05bb48cfc4252cd65fa05e55d     0        6262430 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
950cef4938864998d938792caddffe85a773dd08c9f3b48a1ca7c6499ed4abf3     0        23269690 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
950df97d4ce083dc45a65ef8bebb76496c9f4e418735e958ea7d08283d9f6fd9     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9517fd078617d2dcf8375976314da8b28923110a725f8ed8d09cd3ed46838b65     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1688019985595] Inbound Message!")
9519d13a6e1a40993be7cc32576212ed59270398b7f27cd259f61d2e2c53a491     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
951be4dabd2eea27604f2d0e6044874def6ad561de5811a9e7f94b9d90379308     0        14455740 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
951d1ac5a75d04c4459138649a162f5a550e20dc718ff5acdc3d935dc1c411c9     0        200000000 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataNumber 42)
95ac0141bf829d786d9f8adc4d15597c7b73424131b3359313b435921366ed84     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1688205661062] Inbound Message!")
95ea1f3d702c932372424d056d9c0cc7e4b9e36ab0b7ebbd2cd61e46b7d437bb     0        8783780 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
95f1932faf8c5b867ccb01f4c862c3300bc40b73538f6795360688c83cb0a4e8     0        4719450 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
95f1932faf8c5b867ccb01f4c862c3300bc40b73538f6795360688c83cb0a4e8     1        47616880 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
95fa0be8678f74db4e3eccf910ff62b4a9f2f119513ab5b28f6a73500fba048e     0        9516480 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
960b9b487afcec9debb07d5d2c99f7d1b14052767da8d628c93b6f3ad70b0ad4     0        10214700 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
960ea9fc823627fd5e52fc280b664f7b28ddc356004ac416e7229e513fcdddef     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
96383ea3a7450559b2365ba77c52f27a39d77c2609df3e66c79f95d2e698c944     0        6943410 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
96383ea3a7450559b2365ba77c52f27a39d77c2609df3e66c79f95d2e698c944     1        35195460 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
96383ea3a7450559b2365ba77c52f27a39d77c2609df3e66c79f95d2e698c944     2        6758080 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
96383ea3a7450559b2365ba77c52f27a39d77c2609df3e66c79f95d2e698c944     3        14447120 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
96383ea3a7450559b2365ba77c52f27a39d77c2609df3e66c79f95d2e698c944     4        7684730 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9642f5df3f5a02d92d632dd507ca738bb2ea2c3007fab3eaff9225d21274c364     0        31161300 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
966624a7fafc527117048a0d76c2923cab186fec1242166ed28e6594f9b70f47     0        5271130 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
967276fcc2a4bbc26fdd6e2b4d88465bdc4c8f3a65dbde3005001109f3b54f27     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1688368618857] Inbound Message!")
9686f14309ce0a53c636e8878a6b5e2b9a214ec33bd9cee806c61aa1402a3f2d     0        9244950 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
96da2a5f0fd2c7c36b9a187645f2610b46058c00035f1aec0a0c5f39a29cb61f     0        53620710 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
96f9e39ecfefa0b9cfc655a649806a21ee914b54eb24b900f60a755b3edf0c12     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9703575d75333c99b8763c70b97271d54f02c14f0e38bd2cd321514663b66268     0        20101840 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
970f586ad440affb1dd2c373d67c617121d93a1027048150d18ae4ce9fd1423b     0        10244870 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
972614f33b73f20dd12bbd68dfc4e8309af7bb3c246cf43009adb5827c53e968     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9730a399700ec1dafebabe11fca909e9798a565cd4a8e4a69ad0bdf134c1aad7     0        1258520 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1686648207357] Hello world, Preview Network!")
97644639a0695208ef49e609f67e0403e2506f40400d57602f5ddb21f03ce79d     0        4331550 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
97644639a0695208ef49e609f67e0403e2506f40400d57602f5ddb21f03ce79d     1        31346630 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
97644639a0695208ef49e609f67e0403e2506f40400d57602f5ddb21f03ce79d     2        4128980 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
97644639a0695208ef49e609f67e0403e2506f40400d57602f5ddb21f03ce79d     3        11645620 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
97644639a0695208ef49e609f67e0403e2506f40400d57602f5ddb21f03ce79d     4        4684970 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
97aa0a2cec43d9bf46c53a7db5cad51c7334315f211f5700e689394f4b00d4e0     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
97b6e3f2c4beae0c7c4a509b8964c49d325e9f39f9c3ea75210d942ebee81fa3     1        100000000 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataNumber 42)
97bfcaf77f8d164226c11f1c596d461b9be90f8296951e70472a7259ecbf46bc     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
97c84d1ba6bce26cd3b820421d7cdb0690e9d466e23aa44191a84d06abe611a5     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1688124887780] Inbound Message!")
97d6b448462b8ed0d319ed68d7abed61c2521f5f5944f2d43fd2951f4a59f1b0     0        5301300 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
97e73597eaaff16992d11c9250db288660128f41a2721a1e9b4403298efacd79     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
97fa6efeff78f3ec5d882f21c3151cc15104a6d4601eff63265df0efd0b70f9f     0        23097290 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
984537c31035e492e57575205338203c3b32274ec33dcc9305fa27386989f298     0        53620710 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
988359d812807af7822ba67e3723954fde9a8dc166b19636d01db74d9b6c3b8e     0        6758080 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
98a2e3f13ab9287a5f21b256295b21c9c19f1417006d2373c3ea934e46272dc7     0        10244870 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
98a61ec9e34687bef6c80b05a0e692f534b28ea084577bce3a9ab1d8606e1638     0        10244870 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
98be0109d80bc92dc8b7d090da163971029a4074fcba16eca1e330cfaa153492     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
98c4334d3195bb0224ab4bba078d510bcdaedc9c285c57b80e7eb092d751ab93     0        1258520 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1686226753699] Hello world, Preview Network!")
98f0544bbbeae325aced9a0fd260f57e2014a0291c7bdaaf3df8873e24ffffeb     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9901850d00401957681a525c438a0151184e14236e4592e4b7f3a00cda9518b4     0        4452230 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9901850d00401957681a525c438a0151184e14236e4592e4b7f3a00cda9518b4     1        31467310 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9901850d00401957681a525c438a0151184e14236e4592e4b7f3a00cda9518b4     2        4249660 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9901850d00401957681a525c438a0151184e14236e4592e4b7f3a00cda9518b4     3        11766300 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9901850d00401957681a525c438a0151184e14236e4592e4b7f3a00cda9518b4     4        4805650 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
990d7bce68ae3cb2bd3065be0f9b42f0a0c55346017e0f624379e717934f7c3a     0        9115650 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
99429c1d6e86e7ed7286a64dd59acb097715ab165c5976e508c894bff5ee7785     0        55366260 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
997b3fa54efb91ccde09fc9a8cd3e1b90a9278917ca606f669f6eeaad7c0d45c     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
998b40dd24bde1517b55bef3a184ad9dc907768ff7c1e41b23f5002078e3e38f     0        4719450 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
99a26e3fecddcd44c3b8d391b4402686dd42a7a25d308108f7774e137445b5ff     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
99b2efab593a9871248073218709d709203da0e25a68a6ad86c33b11e6f6c2dd     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
99c511955444d7d4b45dbd3da64a290bc9576a0071881cad292f6433cc7e7385     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1688208268424] Inbound Message!")
99de4396c3cc877e384241053d8e23deb0a76cf4c0875875cb25788f995cacab     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9a0d636dc90f65f6264673b1f31d1346fcaa1eb01cbef6cc81791bbb9e10b6e5     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9a4d41dc5c1b5d7bc4c5103f619d04a895293e91f9f8fe05efc0e146c4b743b1     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1688627901797] Inbound Message!")
9a58ed1bb7cfc5a1f98129d3438b9019b8bdee028b4d749040748c10ac5f7b2f     0        9783700 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9a8baf94df21b606735a83a6f418c9c4769255474cc23f2851450efe3adfb332     0        4827200 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9a9538e244861883c59bc0c2879a67a103b8a399f483bd6763f7e4598c8c9fa4     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1688208036656] Inbound Message!")
9a99dd6ce7a84e442b43d160306a20733b8de090cdc42114550a190c6d367857     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1687469446190] Inbound Message!")
9a9f8b5a12d75b5fd236be6dce717131d50fb6d72bf63c604f51480dc016aacd     0        7344240 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9ac897a2201ee8d133349307e6549d9206cf01481c6d1fbbb3d8a76ff664ba70     0        9671640 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9acbf2c978082f3eadead00dd113e1c086f36f34b9c8639a8381bb91cab02957     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9ad29224269cc40eb3f9b19da145cf77f11438446192440ffd346010386c7558     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9ad6ed54bf65ca1adfab1304e9ead6f246cd4d0b260bb9f766105eeb3c1a0856     0        8831190 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9ad7c799a1063f0c40b6e413f1b6682816913430b3b7ad10c887f6fd284c3d25     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9ada393b82745b7b3f6321cd1aeefbe5958f138605848aa1142bcf8a5b331049     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9adbd9a65340f57e8691c2c1637e4d5e402928c241a9ee8ea7d2e7cbcb48ad0a     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9af3c952e8065691147c1fabbf85f86808a8761e2ba17aeca32acf5ebb5ed172     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9afae674bf5df0c31c808bfb7f31a3730213005bc68e17d9e0223551ea8e6d08     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9b1f75a4d1055f6fa6ff28ce0c5acc553662fe80e9a397b38f371c44019fb1df     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9b56747afc196f5c20044b16f19bd4995345dd8e9b5b8fa7285fe41bc020dec6     0        4452230 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9b56747afc196f5c20044b16f19bd4995345dd8e9b5b8fa7285fe41bc020dec6     1        32217250 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9b56747afc196f5c20044b16f19bd4995345dd8e9b5b8fa7285fe41bc020dec6     2        4249660 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9b56747afc196f5c20044b16f19bd4995345dd8e9b5b8fa7285fe41bc020dec6     3        11766300 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9b56747afc196f5c20044b16f19bd4995345dd8e9b5b8fa7285fe41bc020dec6     4        5184930 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9b5e9169c2e39bf7f83c148e5067cf14eb6e624a9b9fdf932b78677fcebf0ae1     0        6262430 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9b8b0a2c02eb76077b2d8f9315f881eb376aeb60ce461b04a80e38e678d0d490     0        23243830 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9b928c185e0427930d8494c63ca44437935ac45004c8fc039a49aada36de8924     0        26739240 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9ba8dfa021f8eaab6372c3fd3a32aa2342df8de235d8ccc3b5239f25a9c645c3     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9bb286766dbd7699f295c28616cd9c0b1e86323a2ded614f381a40c75a39b86a     0        4719450 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9bb286766dbd7699f295c28616cd9c0b1e86323a2ded614f381a40c75a39b86a     1        47616880 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9bd4b440166855cfc9dfc95ef8dae1dc81ec22f618f850b528f0fd9498d1611d     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9be1ed848e575467cc0e8b4a1cd5a19c90b1a28016e5ff41b3859fe17ed88339     0        6262430 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9be2c36056833f25258949e226f190d3bc2d988a5b2590e57df4b2dc52718873     0        10249180 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9be37e5c6a127eae08dd8636ad61006339118f4df0cbc2de77028f0406c34b87     0        18459730 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9bf95063962f2938a2b6e4b6f9710009c52e8a4b863610892dbc3650fcfc6321     0        19476890 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
9c075bf8e6ad4f8c1810f90bee0bbf861abc8dd6160af412aba98c58ed5c69c7     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9c2af588cb8cab152d3ebf3c86272aec637254a41ba3e890f07f791d2914a7ca     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
9c445124dfb0d5e2c9e56b88f69285d2d12595cc6dfd4d2af7ef3cf814b9acc9     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
